Proposed_Name	Gene_ID	Gene_Coordinates	strand	hosts	cycle	vibrant_accession	vibrant_title	query_length	interproscan_analysis_database	interproscan_signature_accession	interproscan_signature_description	interproscan_start	interproscan_stop	interproscan_evalue	interproscan_match_status	interproscan_annotation	interproscan_description	BLASTP_Subject_ID	BLASTP_Percent_ID	BLASTP_Alignment_Length	BLASTP_Mismatches	BLASTP_Gap_Openings	BLASTP_Start_Query	BLASTP_End_Query	BLASTP_Start_Subject	BLASTP_End_Subject	BLASTP_E_Value	BLASTP_Bitscore	BLASTP_Query_Length	BLASTP_Subject_Length	BLASTP_Subject_Phylums	BLASTP_Subject_Sciname	BLASTP_Subject_Taxid	BLASTP_Subject_Title
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_43	(37472..38641)	-1	Lokiarchaeota	Lytic	K18827	wbdD, wbbD; O-antigen chain-terminating methyltransferase [EC:2.1.1.- 2.1.1.294 2.7.1.181]	389	CDD	cd02440	AdoMet_MTases	102	194	1.70E-13	TRUE			WP_066221122.1	45.2	403	205	7	1	389	11	411	4.70E-93	352.1	390	808	Proteobacteria	Arcobacter cryaerophilus	28198	WP_066221122.1 methyltransferase domain-containing protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	WP_141052024.1	60.4	333	131	1	2	333	1	333	1.10E-117	433.7	342	333	Proteobacteria	Arcobacter cryaerophilus	28198	WP_141052024.1 radical SAM protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	WP_177587637.1	58.5	337	138	2	2	336	1	337	8.20E-118	434.1	342	337	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium	2137880	WP_177587637.1 SPASM domain-containing protein [Candidatus Gastranaerophilales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	NTV89622.1	60.2	332	130	2	2	331	1	332	2.20E-118	436	342	341	N/A	N/A		NTV89622.1 radical SAM protein [Clostridiales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	OGP70466.1	60.1	333	132	1	2	333	1	333	9.70E-119	437.2	342	344	Proteobacteria	Deltaproteobacteria bacterium RBG_13_60_28	1797833	OGP70466.1 radical SAM protein [Deltaproteobacteria bacterium RBG_13_60_28]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	NLD36594.1	60.8	329	128	1	2	329	1	329	5.70E-119	438	342	335	N/A	N/A		NLD36594.1 radical SAM protein [Desulfatiglans sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	RJR35544.1	59.7	335	134	1	2	335	1	335	2.00E-119	439.5	342	344	Proteobacteria	Deltaproteobacteria bacterium	2026735	RJR35544.1 radical SAM protein [Deltaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	WP_147738069.1	61.4	332	126	2	2	331	1	332	4.00E-120	441.8	342	336	Spirochaetes	Brachyspira aalborgi	29522	WP_147738069.1 SPASM domain-containing protein [Brachyspira aalborgi]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	MBA3047744.1	64.1	334	119	1	2	334	1	334	1.10E-125	460.3	342	334	N/A	N/A		MBA3047744.1 radical SAM protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	PKL53731.1	63.8	334	120	1	2	334	1	334	2.10E-129	472.6	342	335	Euryarchaeota	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1	2013824	PKL53731.1 radical SAM protein [Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SFLD	SFLDG01387	BtrN-like SPASM domain containing	20	315	0	TRUE	IPR034391	Cmo-like SPASM domain containing	HDY77194.1	73.3	330	87	1	2	331	1	329	1.40E-138	503.1	342	332	N/A	N/A		HDY77194.1 radical SAM protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			WP_141052024.1	60.4	333	131	1	2	333	1	333	1.10E-117	433.7	342	333	Proteobacteria	Arcobacter cryaerophilus	28198	WP_141052024.1 radical SAM protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			WP_177587637.1	58.5	337	138	2	2	336	1	337	8.20E-118	434.1	342	337	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium	2137880	WP_177587637.1 SPASM domain-containing protein [Candidatus Gastranaerophilales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			NTV89622.1	60.2	332	130	2	2	331	1	332	2.20E-118	436	342	341	N/A	N/A		NTV89622.1 radical SAM protein [Clostridiales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			OGP70466.1	60.1	333	132	1	2	333	1	333	9.70E-119	437.2	342	344	Proteobacteria	Deltaproteobacteria bacterium RBG_13_60_28	1797833	OGP70466.1 radical SAM protein [Deltaproteobacteria bacterium RBG_13_60_28]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			NLD36594.1	60.8	329	128	1	2	329	1	329	5.70E-119	438	342	335	N/A	N/A		NLD36594.1 radical SAM protein [Desulfatiglans sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			RJR35544.1	59.7	335	134	1	2	335	1	335	2.00E-119	439.5	342	344	Proteobacteria	Deltaproteobacteria bacterium	2026735	RJR35544.1 radical SAM protein [Deltaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			WP_147738069.1	61.4	332	126	2	2	331	1	332	4.00E-120	441.8	342	336	Spirochaetes	Brachyspira aalborgi	29522	WP_147738069.1 SPASM domain-containing protein [Brachyspira aalborgi]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			MBA3047744.1	64.1	334	119	1	2	334	1	334	1.10E-125	460.3	342	334	N/A	N/A		MBA3047744.1 radical SAM protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			PKL53731.1	63.8	334	120	1	2	334	1	334	2.10E-129	472.6	342	335	Euryarchaeota	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1	2013824	PKL53731.1 radical SAM protein [Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	SUPERFAMILY	SSF102114	Radical SAM enzymes	27	311	5.89E-43	TRUE			HDY77194.1	73.3	330	87	1	2	331	1	329	1.40E-138	503.1	342	332	N/A	N/A		HDY77194.1 radical SAM protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			WP_141052024.1	60.4	333	131	1	2	333	1	333	1.10E-117	433.7	342	333	Proteobacteria	Arcobacter cryaerophilus	28198	WP_141052024.1 radical SAM protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			WP_177587637.1	58.5	337	138	2	2	336	1	337	8.20E-118	434.1	342	337	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium	2137880	WP_177587637.1 SPASM domain-containing protein [Candidatus Gastranaerophilales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			NTV89622.1	60.2	332	130	2	2	331	1	332	2.20E-118	436	342	341	N/A	N/A		NTV89622.1 radical SAM protein [Clostridiales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			OGP70466.1	60.1	333	132	1	2	333	1	333	9.70E-119	437.2	342	344	Proteobacteria	Deltaproteobacteria bacterium RBG_13_60_28	1797833	OGP70466.1 radical SAM protein [Deltaproteobacteria bacterium RBG_13_60_28]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			NLD36594.1	60.8	329	128	1	2	329	1	329	5.70E-119	438	342	335	N/A	N/A		NLD36594.1 radical SAM protein [Desulfatiglans sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			RJR35544.1	59.7	335	134	1	2	335	1	335	2.00E-119	439.5	342	344	Proteobacteria	Deltaproteobacteria bacterium	2026735	RJR35544.1 radical SAM protein [Deltaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			WP_147738069.1	61.4	332	126	2	2	331	1	332	4.00E-120	441.8	342	336	Spirochaetes	Brachyspira aalborgi	29522	WP_147738069.1 SPASM domain-containing protein [Brachyspira aalborgi]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			MBA3047744.1	64.1	334	119	1	2	334	1	334	1.10E-125	460.3	342	334	N/A	N/A		MBA3047744.1 radical SAM protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			PKL53731.1	63.8	334	120	1	2	334	1	334	2.10E-129	472.6	342	335	Euryarchaeota	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1	2013824	PKL53731.1 radical SAM protein [Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	CDD	cd01335	Radical_SAM	32	210	9.16E-15	TRUE			HDY77194.1	73.3	330	87	1	2	331	1	329	1.40E-138	503.1	342	332	N/A	N/A		HDY77194.1 radical SAM protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	WP_141052024.1	60.4	333	131	1	2	333	1	333	1.10E-117	433.7	342	333	Proteobacteria	Arcobacter cryaerophilus	28198	WP_141052024.1 radical SAM protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	WP_177587637.1	58.5	337	138	2	2	336	1	337	8.20E-118	434.1	342	337	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium	2137880	WP_177587637.1 SPASM domain-containing protein [Candidatus Gastranaerophilales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	NTV89622.1	60.2	332	130	2	2	331	1	332	2.20E-118	436	342	341	N/A	N/A		NTV89622.1 radical SAM protein [Clostridiales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	OGP70466.1	60.1	333	132	1	2	333	1	333	9.70E-119	437.2	342	344	Proteobacteria	Deltaproteobacteria bacterium RBG_13_60_28	1797833	OGP70466.1 radical SAM protein [Deltaproteobacteria bacterium RBG_13_60_28]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	NLD36594.1	60.8	329	128	1	2	329	1	329	5.70E-119	438	342	335	N/A	N/A		NLD36594.1 radical SAM protein [Desulfatiglans sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	RJR35544.1	59.7	335	134	1	2	335	1	335	2.00E-119	439.5	342	344	Proteobacteria	Deltaproteobacteria bacterium	2026735	RJR35544.1 radical SAM protein [Deltaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	WP_147738069.1	61.4	332	126	2	2	331	1	332	4.00E-120	441.8	342	336	Spirochaetes	Brachyspira aalborgi	29522	WP_147738069.1 SPASM domain-containing protein [Brachyspira aalborgi]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	MBA3047744.1	64.1	334	119	1	2	334	1	334	1.10E-125	460.3	342	334	N/A	N/A		MBA3047744.1 radical SAM protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	PKL53731.1	63.8	334	120	1	2	334	1	334	2.10E-129	472.6	342	335	Euryarchaeota	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1	2013824	PKL53731.1 radical SAM protein [Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF04055	Radical SAM superfamily	34	182	2.50E-14	TRUE	IPR007197	Radical SAM	HDY77194.1	73.3	330	87	1	2	331	1	329	1.40E-138	503.1	342	332	N/A	N/A		HDY77194.1 radical SAM protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	WP_141052024.1	60.4	333	131	1	2	333	1	333	1.10E-117	433.7	342	333	Proteobacteria	Arcobacter cryaerophilus	28198	WP_141052024.1 radical SAM protein [Arcobacter cryaerophilus]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	WP_177587637.1	58.5	337	138	2	2	336	1	337	8.20E-118	434.1	342	337	Candidatus Melainabacteria	Candidatus Gastranaerophilales bacterium	2137880	WP_177587637.1 SPASM domain-containing protein [Candidatus Gastranaerophilales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	NTV89622.1	60.2	332	130	2	2	331	1	332	2.20E-118	436	342	341	N/A	N/A		NTV89622.1 radical SAM protein [Clostridiales bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	OGP70466.1	60.1	333	132	1	2	333	1	333	9.70E-119	437.2	342	344	Proteobacteria	Deltaproteobacteria bacterium RBG_13_60_28	1797833	OGP70466.1 radical SAM protein [Deltaproteobacteria bacterium RBG_13_60_28]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	NLD36594.1	60.8	329	128	1	2	329	1	329	5.70E-119	438	342	335	N/A	N/A		NLD36594.1 radical SAM protein [Desulfatiglans sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	RJR35544.1	59.7	335	134	1	2	335	1	335	2.00E-119	439.5	342	344	Proteobacteria	Deltaproteobacteria bacterium	2026735	RJR35544.1 radical SAM protein [Deltaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	WP_147738069.1	61.4	332	126	2	2	331	1	332	4.00E-120	441.8	342	336	Spirochaetes	Brachyspira aalborgi	29522	WP_147738069.1 SPASM domain-containing protein [Brachyspira aalborgi]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	MBA3047744.1	64.1	334	119	1	2	334	1	334	1.10E-125	460.3	342	334	N/A	N/A		MBA3047744.1 radical SAM protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	PKL53731.1	63.8	334	120	1	2	334	1	334	2.10E-129	472.6	342	335	Euryarchaeota	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1	2013824	PKL53731.1 radical SAM protein [Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_44	(38622..39647)	-1	Lokiarchaeota	Lytic	K22227	ahbD; heme synthase	341	Pfam	PF13186	Iron-sulfur cluster-binding domain	244	310	4.00E-13	TRUE	IPR023885	4Fe4S-binding SPASM domain	HDY77194.1	73.3	330	87	1	2	331	1	329	1.40E-138	503.1	342	332	N/A	N/A		HDY77194.1 radical SAM protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_45	(39650..40231)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HDY78080.1	55.9	93	35	2	1	91	68	156	2.60E-15	92.8	194	174	N/A	N/A		HDY78080.1 hypothetical protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	13	216	2.20E-12	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	MBC8428467.1	33.8	225	131	9	2	216	7	223	8.70E-20	107.8	219	230	N/A	N/A		MBC8428467.1 hypothetical protein [bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	13	216	2.20E-12	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	MAG26818.1	38.6	223	123	6	2	216	3	219	1.10E-35	160.6	219	220	N/A	N/A		MAG26818.1 hypothetical protein [Candidatus Pacearchaeota archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	13	216	2.20E-12	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	HDY78081.1	47.3	220	109	3	1	214	1	219	3.00E-52	215.7	219	230	N/A	N/A		HDY78081.1 hypothetical protein [archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	17	215	4.85E-15	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	MBC8428467.1	33.8	225	131	9	2	216	7	223	8.70E-20	107.8	219	230	N/A	N/A		MBC8428467.1 hypothetical protein [bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	17	215	4.85E-15	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	MAG26818.1	38.6	223	123	6	2	216	3	219	1.10E-35	160.6	219	220	N/A	N/A		MAG26818.1 hypothetical protein [Candidatus Pacearchaeota archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_46	(40359..41015)	-1	Lokiarchaeota	Lytic	None	hypothetical protein	218	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	17	215	4.85E-15	TRUE	IPR029044	Nucleotide-diphospho-sugar transferases	HDY78081.1	47.3	220	109	3	1	214	1	219	3.00E-52	215.7	219	230	N/A	N/A		HDY78081.1 hypothetical protein [archaeon]
